qtl_id,traitName_asinArticle,traitName_ontologyTerm,traitUri,featureName_asinArticle,featureName_ontologyTerm,featureUri_ontologyId,featureValue,featureValue_ontologyTerm,featureValueUri_ontologyId,pmcId,doi,tableId
PMC5281592_Table 3_756,qTSW_T13_B04,qTSW_T13_B04,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,GM1992–TC28B07,GM1992–TC28B07,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_757,qTSW_T13_B10,qTSW_T13_B10,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B10_1799837,Araip.B10_1799837,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_758,qTSW_T13_B10,qTSW_T13_B10,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,GM2165–GM1742,GM2165–GM1742,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_759,qTSW_T13_B10,qTSW_T13_B10,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B10_4784882,Araip.B10_4784882,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_760,qELS_T10_A03_2,qELS_T10_A03_2,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B03_19993020,Araip.B03_19993020,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_761,qELS_T10_A03_2,qELS_T10_A03_2,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B03_22414726,Araip.B03_22414726,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_762,qELS_T10_A03_2,qELS_T10_A03_2,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,GA27–GM2388,GA27–GM2388,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_763,qELS_T11_A05,qELS_T11_A05,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_86235178,Aradu.A05_86235178,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_764,qELS_T11_A05,qELS_T11_A05,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B05_6635016,Araip.B05_6635016,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_765,qELS_T11_A05,qELS_T11_A05,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TC40D04–GM1878,TC40D04–GM1878,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_766,qELS_T11_A06,qELS_T11_A06,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B06_2116158,Araip.B06_2116158,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_767,qELS_T11_A06,qELS_T11_A06,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B01_123278331,Araip.B01_123278331,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_768,qELS_T11_A06,qELS_T11_A06,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,Seq18G9-1–TC28E09,Seq18G9-1–TC28E09,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_769,qELS_T11_B06,qELS_T11_B06,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,AHGS0590–TC38D06-1,AHGS0590–TC38D06-1,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_770,qELS_T11_B06,qELS_T11_B06,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B04_83644293,Araip.B04_83644293,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_771,qELS_T11_B06,qELS_T11_B06,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B02_3444489,Araip.B02_3444489,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_772,qELS_T13_A04,qELS_T13_A04,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,–,–,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_773,qELS_T13_A04,qELS_T13_A04,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,S113–TC5A07,S113–TC5A07,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_774,qELS_T13_A04,qELS_T13_A04,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A04_11614688,Aradu.A04_11614688,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_775,qELS_T13_A05,qELS_T13_A05,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_86235178,Aradu.A05_86235178,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_776,qELS_T13_A05,qELS_T13_A05,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B05_6635016,Araip.B05_6635016,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_777,qELS_T13_A05,qELS_T13_A05,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TC40D04–GM1878,TC40D04–GM1878,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_778,qELS_T13_A06,qELS_T13_A06,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B06_2116158,Araip.B06_2116158,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_779,qELS_T13_A06,qELS_T13_A06,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B01_123278331,Araip.B01_123278331,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_780,qELS_T13_A06,qELS_T13_A06,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,Seq18G9-1–TC28E09,Seq18G9-1–TC28E09,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_781,qELS_T13_A07,qELS_T13_A07,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B06_39385375,Araip.B06_39385375,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_782,qELS_T13_A07,qELS_T13_A07,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TC19B07–GM1076-3,TC19B07–GM1076-3,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_783,qELS_T13_A07,qELS_T13_A07,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A07_26534041,Aradu.A07_26534041,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_784,qELS_T13_B01,qELS_T13_B01,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B01_118165092,Araip.B01_118165092,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_785,qELS_T13_B01,qELS_T13_B01,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B01_114116578,Araip.B01_114116578,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_786,qELS_T13_B01,qELS_T13_B01,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,Ah3–TC1A08,Ah3–TC1A08,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_787,qLLS_T11_A03,qLLS_T11_A03,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A03_10132301,Aradu.A03_10132301,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_788,qLLS_T11_A03,qLLS_T11_A03,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A03_22168867,Aradu.A03_22168867,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_789,qLLS_T11_A03,qLLS_T11_A03,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,PM238-2–TC1E06,PM238-2–TC1E06,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_790,qLLS_T11_A04,qLLS_T11_A04,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TC7G10–EM142,TC7G10–EM142,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_791,qLLS_T11_A04,qLLS_T11_A04,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A04_121074477,Aradu.A04_121074477,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_792,qLLS_T11_A04,qLLS_T11_A04,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A04_3479736,Aradu.A04_3479736,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_793,qLLS_T11_A05_1,qLLS_T11_A05_1,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A09_93893154,Aradu.A09_93893154,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_794,qLLS_T11_A05_1,qLLS_T11_A05_1,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B05_18606218,Araip.B05_18606218,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_795,qLLS_T11_A05_1,qLLS_T11_A05_1,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,PM65–GNB703,PM65–GNB703,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_796,qLLS_T11_A05_2,qLLS_T11_A05_2,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_17795698,Aradu.A05_17795698,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_797,qLLS_T11_A05_2,qLLS_T11_A05_2,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TC6E01–GNB353,TC6E01–GNB353,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_798,qLLS_T11_A05_2,qLLS_T11_A05_2,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_33061631,Aradu.A05_33061631,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_799,qLLS_T11_A06_1,qLLS_T11_A06_1,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A06_1258634,Aradu.A06_1258634,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_800,qLLS_T11_A06_1,qLLS_T11_A06_1,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,GM1489–GM2337,GM1489–GM2337,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_801,qLLS_T11_A06_1,qLLS_T11_A06_1,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B06_18837557,Araip.B06_18837557,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_802,qLLS_T11_A06_2,qLLS_T11_A06_2,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A06_7370126,Aradu.A06_7370126,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_803,qLLS_T11_A06_2,qLLS_T11_A06_2,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,IPAHM659–TC42A02,IPAHM659–TC42A02,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_804,qLLS_T11_A06_2,qLLS_T11_A06_2,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A06_2062118,Aradu.A06_2062118,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_805,qLLS_T11_B04,qLLS_T11_B04,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A04_111588972,Aradu.A04_111588972,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_806,qLLS_T11_B04,qLLS_T11_B04,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,IPAHM108-2–IPAHM695,IPAHM108-2–IPAHM695,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_807,qLLS_T11_B04,qLLS_T11_B04,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A04_108179281,Aradu.A04_108179281,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_808,qLLS_T12_A02,qLLS_T12_A02,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B02_58499596,Araip.B02_58499596,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_809,qLLS_T12_A02,qLLS_T12_A02,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,GA8–GNB1121,GA8–GNB1121,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_810,qLLS_T12_A02,qLLS_T12_A02,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_23339934,Aradu.A05_23339934,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_811,qLLS_T12_A05_1,qLLS_T12_A05_1,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,–,–,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_812,qLLS_T12_A05_1,qLLS_T12_A05_1,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B05_18606218,Araip.B05_18606218,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_813,qLLS_T12_A05_1,qLLS_T12_A05_1,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,PM179–PM65,PM179–PM65,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_814,qLLS_T12_A05_2,qLLS_T12_A05_2,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,–,–,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_815,qLLS_T12_A05_2,qLLS_T12_A05_2,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B05_18606218,Araip.B05_18606218,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_816,qLLS_T12_A05_2,qLLS_T12_A05_2,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,PM179–PM65,PM179–PM65,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_817,qLLS_T13_A03_1,qLLS_T13_A03_1,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B03_126672393,Araip.B03_126672393,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_818,qLLS_T13_A03_1,qLLS_T13_A03_1,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B03_124049435,Araip.B03_124049435,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_819,qLLS_T13_A03_1,qLLS_T13_A03_1,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,GM2528–GM2027,GM2528–GM2027,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_820,qLLS_T13_A03_2,qLLS_T13_A03_2,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B03_124049435,Araip.B03_124049435,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_821,qLLS_T13_A03_2,qLLS_T13_A03_2,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,GM2027–GA26,GM2027–GA26,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_822,qLLS_T13_A03_2,qLLS_T13_A03_2,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_109137871,Aradu.A05_109137871,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_823,qLLS_T13_A05_1,qLLS_T13_A05_1,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,–,–,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_824,qLLS_T13_A05_1,qLLS_T13_A05_1,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A09_93893154,Aradu.A09_93893154,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_825,qLLS_T13_A05_1,qLLS_T13_A05_1,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,PM179–GNB703,PM179–GNB703,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_826,qLLS_T13_A05_2,qLLS_T13_A05_2,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A09_93893154,Aradu.A09_93893154,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_827,qLLS_T13_A05_2,qLLS_T13_A05_2,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B05_18606218,Araip.B05_18606218,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_828,qLLS_T13_A05_2,qLLS_T13_A05_2,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,PM65–GNB703,PM65–GNB703,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_829,qLLS_T13_A05_3,qLLS_T13_A05_3,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TC6E01 –IPAHM356,TC6E01 –IPAHM356,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_830,qLLS_T13_A05_3,qLLS_T13_A05_3,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_19076425,Aradu.A05_19076425,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_831,qLLS_T13_A05_3,qLLS_T13_A05_3,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_33061631,Aradu.A05_33061631,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_832,qLLS_T13_A05_4,qLLS_T13_A05_4,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,–,–,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_833,qLLS_T13_A05_4,qLLS_T13_A05_4,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,GNB827–Ah426,GNB827–Ah426,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_834,qLLS_T13_A05_4,qLLS_T13_A05_4,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_37578655,Aradu.A05_37578655,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_835,qLLS_T13_A05_5,qLLS_T13_A05_5,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,–,–,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_836,qLLS_T13_A05_5,qLLS_T13_A05_5,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,Ah426–GA65,Ah426–GA65,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_837,qLLS_T13_A05_5,qLLS_T13_A05_5,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B05_16912303,Araip.B05_16912303,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_838,qLLS_T13_A05_6,qLLS_T13_A05_6,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_62322817,Aradu.A05_62322817,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_839,qLLS_T13_A05_6,qLLS_T13_A05_6,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,GM1049–GNB464,GM1049–GNB464,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_840,qLLS_T13_A05_6,qLLS_T13_A05_6,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_85047929,Aradu.A05_85047929,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_841,qLLS_T13_A05_7,qLLS_T13_A05_7,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,GNB464–GA44,GNB464–GA44,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_842,qLLS_T13_A05_7,qLLS_T13_A05_7,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B03_128254123,Araip.B03_128254123,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_843,qLLS_T13_A05_7,qLLS_T13_A05_7,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A05_85047929,Aradu.A05_85047929,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_844,qLLS_T13_A07_1,qLLS_T13_A07_1,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TC38F01–GM1986-2,TC38F01–GM1986-2,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_845,qLLS_T13_A07_1,qLLS_T13_A07_1,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A07_53236894,Aradu.A07_53236894,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_846,qLLS_T13_A07_1,qLLS_T13_A07_1,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A07_73062983,Aradu.A07_73062983,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_847,qLLS_T13_A07_2,qLLS_T13_A07_2,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TC38F01–GM1986-2,TC38F01–GM1986-2,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_848,qLLS_T13_A07_2,qLLS_T13_A07_2,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A07_53236894,Aradu.A07_53236894,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_849,qLLS_T13_A07_2,qLLS_T13_A07_2,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Aradu.A07_73062983,Aradu.A07_73062983,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_850,qLLS_T13_B08,qLLS_T13_B08,,Left marker Physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,Araip.B07_79877009,Araip.B07_79877009,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_851,qLLS_T13_B08,qLLS_T13_B08,,Right marker physical position,physical position,http://purl.obolibrary.org/obo/OGI_0000032,–,–,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5281592_Table 3_852,qLLS_T13_B08,qLLS_T13_B08,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,PM505–GM1960,PM505–GM1960,,PMC5281592,10.3389/fpls.2017.00025,PMC5281592_Table 3
PMC5209891_Table 3_853,Fruit weight,fruit weight,http://purl.obolibrary.org/obo/TO_0002746,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,SpimpSNP_chr2_51653038 - SpimpSNP_chr2_52236461,SpimpSNP_chr2_51653038 - SpimpSNP_chr2_52236461,,PMC5209891,10.1186/s12864-016-3406-7,PMC5209891_Table 3
PMC5209891_Table 3_854,Fruit weight,fruit weight,http://purl.obolibrary.org/obo/TO_0002746,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,SpimpSNP_chr4_21588199 - SpimpSNP_chr4_23188806,SpimpSNP_chr4_21588199 - SpimpSNP_chr4_23188806,,PMC5209891,10.1186/s12864-016-3406-7,PMC5209891_Table 3
PMC5209891_Table 3_855,Fruit weight,fruit weight,http://purl.obolibrary.org/obo/TO_0002746,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,SpimpSNP_chr6_23671779 - SpimpSNP_chr6_24889074,SpimpSNP_chr6_23671779 - SpimpSNP_chr6_24889074,,PMC5209891,10.1186/s12864-016-3406-7,PMC5209891_Table 3
PMC5209891_Table 3_856,Dry matter weight,Dry matter weight,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,SpimpSNP_chr7_2225863 - SpimpSNP_chr7_9627011,SpimpSNP_chr7_2225863 - SpimpSNP_chr7_9627011,,PMC5209891,10.1186/s12864-016-3406-7,PMC5209891_Table 3
PMC5209891_Table 3_857,Dry matter weight,Dry matter weight,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,SpimpSNP_chr7_26481282 - SpimpSNP_chr7_28434174,SpimpSNP_chr7_26481282 - SpimpSNP_chr7_28434174,,PMC5209891,10.1186/s12864-016-3406-7,PMC5209891_Table 3
PMC5209891_Table 3_858,Dry matter weight,Dry matter weight,,Marker interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,SpimpSNP_chr7_39834929 - SpimpSNP_chr7_44678356,SpimpSNP_chr7_39834929 - SpimpSNP_chr7_44678356,,PMC5209891,10.1186/s12864-016-3406-7,PMC5209891_Table 3
